"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"11941","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0042976","GO:BP","activation of Janus kinase activity",16178,10814,"GO:0018108, GO:0032147, GO:0046427"
"11942","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0048011","GO:BP","neurotrophin TRK receptor signaling pathway",16178,12890,"GO:0007169, GO:0038179"
"11943","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1905564","GO:BP","positive regulation of vascular endothelial cell proliferation",16178,25381,"GO:0001938, GO:0101023, GO:1905562"
"11944","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0046827","GO:BP","positive regulation of protein export from nucleus",16178,12793,"GO:0006611, GO:0046824, GO:0046825, GO:0090316"
"11946","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1990253","GO:BP","cellular response to leucine starvation",16178,25785,"GO:0034198"
"11947","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0006857","GO:BP","oligopeptide transport",16178,2550,"GO:0015833"
"11948","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1990806","GO:BP","ligand-gated ion channel signaling pathway",16178,25964,"GO:0007165"
"11949","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0046716","GO:BP","muscle cell cellular homeostasis",16178,12744,"GO:0019725"
"11950","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0033015","GO:BP","tetrapyrrole catabolic process",16178,8260,"GO:0019439, GO:0033013, GO:0044270, GO:0046700, GO:1901361, GO:1901565"
"11951","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0045006","GO:BP","DNA deamination",16178,11613,"GO:0006304"
"11952","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0045039","GO:BP","protein insertion into mitochondrial inner membrane",16178,11631,"GO:0006626, GO:0006839, GO:0006886, GO:0007007, GO:0090151"
"11953","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0021772","GO:BP","olfactory bulb development",16178,6581,"GO:0021988, GO:0048856"
"11954","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1904816","GO:BP","positive regulation of protein localization to chromosome, telomeric region",16178,24761,"GO:0070198, GO:1903829, GO:1904814"
"11955","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0060586","GO:BP","multicellular organismal-level iron ion homeostasis",16178,15239,"GO:0055080, GO:0098771, GO:0140962"
"11956","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0006787","GO:BP","porphyrin-containing compound catabolic process",16178,2501,"GO:0006778, GO:0033015"
"11957","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0170044","GO:BP","non-proteinogenic amino acid catabolic process",16178,20793,"GO:0046395, GO:0170041, GO:1901565"
"11958","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0009218","GO:BP","pyrimidine ribonucleotide metabolic process",16178,3421,"GO:0006220, GO:0009259"
"11959","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0010039","GO:BP","response to iron ion",16178,3889,"GO:0010038"
"11960","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0071800","GO:BP","podosome assembly",16178,17420,"GO:0065003, GO:0140694"
"11961","up",FALSE,0.83311163796157,83,1291,6,0.00464756003098373,0.072289156626506,"GO:0010833","GO:BP","telomere maintenance via telomere lengthening",16178,4498,"GO:0000723"
"11962","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0023035","GO:BP","CD40 signaling pathway",16178,6874,"GO:0007166"
"11963","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:2000831","GO:BP","regulation of steroid hormone secretion",16178,26767,"GO:0032368, GO:0035929, GO:0044060, GO:0046883"
"11964","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0043116","GO:BP","negative regulation of vascular permeability",16178,10891,"GO:0043114"
"11965","up",FALSE,0.83311163796157,69,1291,5,0.00387296669248644,0.072463768115942,"GO:0120192","GO:BP","tight junction assembly",16178,20119,"GO:0007043, GO:0120193"
"11966","up",FALSE,0.83311163796157,110,1291,8,0.00619674670797831,0.0727272727272727,"GO:0071621","GO:BP","granulocyte chemotaxis",16178,17303,"GO:0030595, GO:0097530"
"11967","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0038203","GO:BP","TORC2 signaling",16178,10106,"GO:0031929"
"11968","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0035235","GO:BP","ionotropic glutamate receptor signaling pathway",16178,9223,"GO:0007215, GO:1990806"
"11969","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0009111","GO:BP","vitamin catabolic process",16178,3317,"GO:0006766, GO:0044248, GO:0044282"
"11970","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0010996","GO:BP","response to auditory stimulus",16178,4626,"GO:0009612"
"11971","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0035092","GO:BP","sperm DNA condensation",16178,9107,"GO:0006325, GO:0007289, GO:0022412"
"11972","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0034374","GO:BP","low-density lipoprotein particle remodeling",16178,8890,"GO:0034369"
"11973","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:1900025","GO:BP","negative regulation of substrate adhesion-dependent cell spreading",16178,20825,"GO:0010812, GO:0034446, GO:1900024"
"11974","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0003188","GO:BP","heart valve formation",16178,1627,"GO:0003179, GO:0048646"
"11975","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0060122","GO:BP","inner ear receptor cell stereocilium organization",16178,14833,"GO:0031175, GO:0060119"
"11976","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0019896","GO:BP","axonal transport of mitochondrion",16178,6288,"GO:0047497, GO:0098930"
"11977","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0006684","GO:BP","sphingomyelin metabolic process",16178,2419,"GO:0006644, GO:0006665, GO:0043603"
"11978","up",FALSE,0.83311163796157,13,1291,1,0.000774593338497289,0.0769230769230769,"GO:0071501","GO:BP","cellular response to sterol depletion",16178,17235,"GO:0006991, GO:0033554"
"11979","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:2000242","GO:BP","negative regulation of reproductive process",16178,26252,"GO:0022414, GO:0048519, GO:2000241"
"11980","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:1990748","GO:BP","cellular detoxification",16178,25936,"GO:0009987, GO:0097237, GO:0098754"
"11981","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0071526","GO:BP","semaphorin-plexin signaling pathway",16178,17248,"GO:0007166"
"11982","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0071622","GO:BP","regulation of granulocyte chemotaxis",16178,17304,"GO:0002688, GO:0071621"
"11983","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0001914","GO:BP","regulation of T cell mediated cytotoxicity",16178,536,"GO:0001910, GO:0001913, GO:0002709"
"11984","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0030838","GO:BP","positive regulation of actin filament polymerization",16178,7160,"GO:0030041, GO:0030833, GO:0032273, GO:0051495, GO:1902905"
"11985","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0035418","GO:BP","protein localization to synapse",16178,9332,"GO:1902414"
"11986","up",FALSE,0.833506432128281,42,1291,3,0.00232378001549187,0.0714285714285714,"GO:0006775","GO:BP","fat-soluble vitamin metabolic process",16178,2489,"GO:0006766"
"11987","up",FALSE,0.834350935140259,56,1291,4,0.00309837335398916,0.0714285714285714,"GO:0050871","GO:BP","positive regulation of B cell activation",16178,13754,"GO:0042113, GO:0050864, GO:0051251"
"11988","up",FALSE,0.834350935140259,56,1291,4,0.00309837335398916,0.0714285714285714,"GO:0061951","GO:BP","establishment of protein localization to plasma membrane",16178,16236,"GO:0072659, GO:0090150"
"11989","up",FALSE,0.834350935140259,56,1291,4,0.00309837335398916,0.0714285714285714,"GO:0042058","GO:BP","regulation of epidermal growth factor receptor signaling pathway",16178,10288,"GO:0007173, GO:1901184"
"11990","up",FALSE,0.835172570348588,97,1291,7,0.00542215336948102,0.0721649484536082,"GO:1902749","GO:BP","regulation of cell cycle G2/M phase transition",16178,23036,"GO:0044839, GO:1901987"
"11991","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0042401","GO:BP","biogenic amine biosynthetic process",16178,10494,"GO:0006576, GO:0009309"
"11992","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0042551","GO:BP","neuron maturation",16178,10591,"GO:0048469, GO:0048666"
"11993","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0030970","GO:BP","retrograde protein transport, ER to cytosol",16178,7221,"GO:0032527, GO:0036503, GO:1903513"
"11994","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0098926","GO:BP","postsynaptic signal transduction",16178,19506,"GO:0007165, GO:0099536"
"11995","up",FALSE,0.835681901559075,70,1291,5,0.00387296669248644,0.0714285714285714,"GO:1903533","GO:BP","regulation of protein targeting",16178,23672,"GO:0006605, GO:0070201"
"11996","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0090140","GO:BP","regulation of mitochondrial fission",16178,18581,"GO:0000266, GO:0010821, GO:0022603"
"11997","up",FALSE,0.835681901559075,70,1291,5,0.00387296669248644,0.0714285714285714,"GO:0140056","GO:BP","organelle localization by membrane tethering",16178,20219,"GO:0022406, GO:0051640"
"11998","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0007585","GO:BP","respiratory gaseous exchange by respiratory system",16178,3081,"GO:0032501"
"12000","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0050901","GO:BP","leukocyte tethering or rolling",16178,13778,"GO:0045123, GO:0061756"
"12001","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0045948","GO:BP","positive regulation of translational initiation",16178,12138,"GO:0006413, GO:0006446, GO:0045727"
"12002","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0035767","GO:BP","endothelial cell chemotaxis",16178,9549,"GO:0043542, GO:0060326"
"12003","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0048483","GO:BP","autonomic nervous system development",16178,13202,"GO:0007399, GO:0048731"
"12004","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:1903513","GO:BP","endoplasmic reticulum to cytosol transport",16178,23652,"GO:0046907"
"12005","up",FALSE,0.835681901559075,28,1291,2,0.00154918667699458,0.0714285714285714,"GO:0030866","GO:BP","cortical actin cytoskeleton organization",16178,7184,"GO:0030036, GO:0030865"
"12006","up",FALSE,0.839324454580736,111,1291,8,0.00619674670797831,0.0720720720720721,"GO:0060048","GO:BP","cardiac muscle contraction",16178,14776,"GO:0006941, GO:0060047"
"12007","up",FALSE,0.844389389656194,165,1291,12,0.00929512006196747,0.0727272727272727,"GO:0007411","GO:BP","axon guidance",16178,2940,"GO:0007409, GO:0097485"
"12008","up",FALSE,0.844389389656194,165,1291,12,0.00929512006196747,0.0727272727272727,"GO:0097485","GO:BP","neuron projection guidance",16178,19215,"GO:0031175, GO:0048812"
"15263","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP5399","WP","NPHP1 deletion syndrome",8286,792,"WP:000000"
"15264","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP4788","WP","Autosomal recessive osteopetrosis pathways",8286,522,"WP:000000"
"15265","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP5336","WP","Induction of autophagy and toll like receptor signaling pathways by graphene oxide ",8286,759,"WP:000000"
"15266","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP5409","WP","PAFAH1B1 copy number variation",8286,800,"WP:000000"
"15267","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP4157","WP","GABA metabolism aka GHB ",8286,349,"WP:000000"
"15268","up",FALSE,0.845186533811401,11,644,1,0.0015527950310559,0.0909090909090909,"WP:WP4147","WP","PTF1A related regulatory pathway",8286,342,"WP:000000"
"15269","up",FALSE,0.845186533811401,25,644,2,0.0031055900621118,0.08,"WP:WP4521","WP","Glycosylation and related congenital defects",8286,440,"WP:000000"
"15270","up",FALSE,0.845186533811401,25,644,2,0.0031055900621118,0.08,"WP:WP3879","WP","4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression",8286,285,"WP:000000"
"15271","up",FALSE,0.845186533811401,25,644,2,0.0031055900621118,0.08,"WP:WP5284","WP","Cell interactions of the pancreatic cancer microenvironment",8286,731,"WP:000000"
"12009","up",FALSE,0.845259002697408,125,1291,9,0.0069713400464756,0.072,"GO:0045807","GO:BP","positive regulation of endocytosis",16178,12027,"GO:0006897, GO:0030100, GO:0051050, GO:0051130"
"12010","up",FALSE,0.845259002697408,297,1291,22,0.0170410534469404,0.0740740740740741,"GO:0007409","GO:BP","axonogenesis",16178,2939,"GO:0048667, GO:0048812, GO:0061564"
"12011","up",FALSE,0.848138346251861,57,1291,4,0.00309837335398916,0.0701754385964912,"GO:0001912","GO:BP","positive regulation of leukocyte mediated cytotoxicity",16178,534,"GO:0001909, GO:0001910, GO:0002705, GO:0031343"
"12012","up",FALSE,0.848417957127743,71,1291,5,0.00387296669248644,0.0704225352112676,"GO:0034308","GO:BP","primary alcohol metabolic process",16178,8853,"GO:0006066"
"12013","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:0050850","GO:BP","positive regulation of calcium-mediated signaling",16178,13733,"GO:0019722, GO:0050848, GO:1902533"
"12014","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:0006695","GO:BP","cholesterol biosynthetic process",16178,2430,"GO:0008203, GO:0016126, GO:1902653"
"12015","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:0006826","GO:BP","iron ion transport",16178,2530,"GO:0000041"
"12016","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:1902653","GO:BP","secondary alcohol biosynthetic process",16178,22976,"GO:0046165, GO:1902652"
"12017","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:0051205","GO:BP","protein insertion into membrane",16178,14010,"GO:0008104, GO:0061024, GO:0090150"
"12018","up",FALSE,0.848417957127743,71,1291,5,0.00387296669248644,0.0704225352112676,"GO:0034766","GO:BP","negative regulation of monoatomic ion transmembrane transport",16178,9037,"GO:0034220, GO:0034763, GO:0034765, GO:0043271"
"12019","up",FALSE,0.848417957127743,71,1291,5,0.00387296669248644,0.0704225352112676,"GO:0043297","GO:BP","apical junction assembly",16178,10961,"GO:0007043"
"12020","up",FALSE,0.848417957127743,71,1291,5,0.00387296669248644,0.0704225352112676,"GO:0120193","GO:BP","tight junction organization",16178,20120,"GO:0045216"
"12021","up",FALSE,0.848417957127743,43,1291,3,0.00232378001549187,0.0697674418604651,"GO:0001954","GO:BP","positive regulation of cell-matrix adhesion",16178,568,"GO:0001952, GO:0007160, GO:0010811"
"12022","up",FALSE,0.848417957127743,71,1291,5,0.00387296669248644,0.0704225352112676,"GO:0002444","GO:BP","myeloid leukocyte mediated immunity",16178,974,"GO:0002443"
"12023","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0031269","GO:BP","pseudopodium assembly",16178,7344,"GO:0031268, GO:0120031"
"12024","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0015693","GO:BP","magnesium ion transport",16178,4873,"GO:0030001"
"12025","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0060259","GO:BP","regulation of feeding behavior",16178,14942,"GO:0007631, GO:0050795"
"12026","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0046520","GO:BP","sphingoid biosynthetic process",16178,12624,"GO:0030148, GO:0046519"
"12027","up",FALSE,0.848612161809794,29,1291,2,0.00154918667699458,0.0689655172413793,"GO:0022037","GO:BP","metencephalon development",16178,6826,"GO:0030902, GO:0048856"
"12028","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0046512","GO:BP","sphingosine biosynthetic process",16178,12617,"GO:0006670, GO:0034312, GO:0044271, GO:0046520"
"12029","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0048520","GO:BP","positive regulation of behavior",16178,13228,"GO:0007610, GO:0050795, GO:0051240"
"12030","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0045063","GO:BP","T-helper 1 cell differentiation",16178,11650,"GO:0042088, GO:0042093"
"12031","up",FALSE,0.848612161809794,29,1291,2,0.00154918667699458,0.0689655172413793,"GO:0009225","GO:BP","nucleotide-sugar metabolic process",16178,3428,"GO:0055086, GO:1901135"
"12032","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:1905063","GO:BP","regulation of vascular associated smooth muscle cell differentiation",16178,24969,"GO:0035886, GO:0051150"
"12033","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0036151","GO:BP","phosphatidylcholine acyl-chain remodeling",16178,9789,"GO:0046470"
"12034","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0032891","GO:BP","negative regulation of organic acid transport",16178,8167,"GO:0015849, GO:0032890, GO:0051051"
"12035","up",FALSE,0.848612161809794,14,1291,1,0.000774593338497289,0.0714285714285714,"GO:0046831","GO:BP","regulation of RNA export from nucleus",16178,12797,"GO:0006405, GO:0032239, GO:0046822"
