"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"3721","down",FALSE,0.784503344679294,90,554,3,0.00541516245487365,0.0333333333333333,"GO:0032609","GO:BP","type II interferon production",16178,7933,"GO:0001816"
"3722","down",FALSE,0.784503344679294,90,554,3,0.00541516245487365,0.0333333333333333,"GO:0032649","GO:BP","regulation of type II interferon production",16178,7972,"GO:0001817, GO:0032609"
"3723","down",FALSE,0.784503344679294,90,554,3,0.00541516245487365,0.0333333333333333,"GO:0016579","GO:BP","protein deubiquitination",16178,5318,"GO:0070646"
"3724","down",FALSE,0.784503344679294,121,554,4,0.0072202166064982,0.0330578512396694,"GO:0008361","GO:BP","regulation of cell size",16178,3215,"GO:0032535"
"3725","down",FALSE,0.784503344679294,121,554,4,0.0072202166064982,0.0330578512396694,"GO:0099003","GO:BP","vesicle-mediated transport in synapse",16178,19549,"GO:0016192"
"3726","down",FALSE,0.784503344679294,90,554,3,0.00541516245487365,0.0333333333333333,"GO:0048659","GO:BP","smooth muscle cell proliferation",16178,13342,"GO:0033002"
"3727","down",FALSE,0.784503344679294,152,554,5,0.00902527075812274,0.0328947368421053,"GO:0048863","GO:BP","stem cell differentiation",16178,13531,"GO:0030154"
"3728","down",FALSE,0.784503344679294,152,554,5,0.00902527075812274,0.0328947368421053,"GO:0002819","GO:BP","regulation of adaptive immune response",16178,1336,"GO:0002250, GO:0050776"
"5927","down",FALSE,0.785025381925353,55,451,2,0.00443458980044346,0.0363636363636364,"REAC:R-HSA-1638091","REAC","Heparan sulfate/heparin (HS-GAG) metabolism",10842,1086,"REAC:R-HSA-1630316"
"3729","down",FALSE,0.785525033336489,183,554,6,0.0108303249097473,0.0327868852459016,"GO:0043087","GO:BP","regulation of GTPase activity",16178,10870,"GO:0051336"
"6280","down",FALSE,0.786905632327798,100,366,6,0.0163934426229508,0.06,"WP:WP399","WP","Wnt signaling pathway and pluripotency",8286,325,"WP:000000"
"3731","down",FALSE,0.789543185655867,59,554,2,0.0036101083032491,0.0338983050847458,"GO:0002287","GO:BP","alpha-beta T cell activation involved in immune response",16178,826,"GO:0002286, GO:0046631"
"3732","down",FALSE,0.789543185655867,59,554,2,0.0036101083032491,0.0338983050847458,"GO:0002244","GO:BP","hematopoietic progenitor cell differentiation",16178,784,"GO:0030097, GO:0030154"
"3733","down",FALSE,0.789543185655867,59,554,2,0.0036101083032491,0.0338983050847458,"GO:0030239","GO:BP","myofibril assembly",16178,6973,"GO:0010927, GO:0031032, GO:0055002, GO:0097435, GO:0140694"
"3734","down",FALSE,0.789543185655867,59,554,2,0.0036101083032491,0.0338983050847458,"GO:0002293","GO:BP","alpha-beta T cell differentiation involved in immune response",16178,832,"GO:0002287, GO:0002292, GO:0046632"
"3735","down",FALSE,0.789543185655867,59,554,2,0.0036101083032491,0.0338983050847458,"GO:2000036","GO:BP","regulation of stem cell population maintenance",16178,26064,"GO:0019827, GO:0050793, GO:0051239"
"3737","down",FALSE,0.789592635581474,153,554,5,0.00902527075812274,0.0326797385620915,"GO:0008154","GO:BP","actin polymerization or depolymerization",16178,3161,"GO:0007015"
"3738","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0007622","GO:BP","rhythmic behavior",16178,3113,"GO:0007610"
"3739","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0051491","GO:BP","positive regulation of filopodium assembly",16178,14201,"GO:0046847, GO:0051489, GO:0120034"
"3740","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0045740","GO:BP","positive regulation of DNA replication",16178,11976,"GO:0006260, GO:0006275, GO:0051054"
"3741","down",FALSE,0.789994457898638,184,554,6,0.0108303249097473,0.0326086956521739,"GO:0071805","GO:BP","potassium ion transmembrane transport",16178,17424,"GO:0006813, GO:0098655, GO:0098662"
"3742","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0010907","GO:BP","positive regulation of glucose metabolic process",16178,4550,"GO:0006006, GO:0010906, GO:0045913, GO:0062013"
"3743","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0046337","GO:BP","phosphatidylethanolamine metabolic process",16178,12468,"GO:0006650"
"3744","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0070528","GO:BP","protein kinase C signaling",16178,16663,"GO:0035556"
"3745","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0006730","GO:BP","one-carbon metabolic process",16178,2462,"GO:0044237, GO:0044281"
"3746","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0070498","GO:BP","interleukin-1-mediated signaling pathway",16178,16652,"GO:0019221, GO:0071347"
"3747","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0010575","GO:BP","positive regulation of vascular endothelial growth factor production",16178,4277,"GO:0001819, GO:0010573, GO:0010574"
"3748","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0006516","GO:BP","glycoprotein catabolic process",16178,2264,"GO:0009100, GO:0030163, GO:1901136"
"3749","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0032692","GO:BP","negative regulation of interleukin-1 production",16178,8014,"GO:0001818, GO:0032612, GO:0032652"
"3750","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0048245","GO:BP","eosinophil chemotaxis",16178,13027,"GO:0071621, GO:0072677"
"3751","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0031018","GO:BP","endocrine pancreas development",16178,7236,"GO:0031016, GO:0035270, GO:0048856"
"3752","down",FALSE,0.789994457898638,184,554,6,0.0108303249097473,0.0326086956521739,"GO:0048511","GO:BP","rhythmic process",16178,13221,"GO:0008150"
"3753","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0048512","GO:BP","circadian behavior",16178,13222,"GO:0007622, GO:0007623"
"3754","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0042558","GO:BP","pteridine-containing compound metabolic process",16178,10594,"GO:0006725, GO:0046483, GO:1901360, GO:1901564"
"3756","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0034315","GO:BP","regulation of Arp2/3 complex-mediated actin nucleation",16178,8860,"GO:0034314, GO:0051125"
"3757","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0042417","GO:BP","dopamine metabolic process",16178,10504,"GO:0006584"
"3758","down",FALSE,0.789994457898638,184,554,6,0.0108303249097473,0.0326086956521739,"GO:0031330","GO:BP","negative regulation of cellular catabolic process",16178,7379,"GO:0009895, GO:0031324, GO:0031329, GO:0044248"
"3760","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0030835","GO:BP","negative regulation of actin filament depolymerization",16178,7157,"GO:0030042, GO:0030834, GO:0051494, GO:1901880, GO:1902904"
"3761","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0030279","GO:BP","negative regulation of ossification",16178,6993,"GO:0001503, GO:0030278, GO:0051241"
"3762","down",FALSE,0.789994457898638,91,554,3,0.00541516245487365,0.032967032967033,"GO:0002708","GO:BP","positive regulation of lymphocyte mediated immunity",16178,1233,"GO:0002449, GO:0002705, GO:0002706"
"3763","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0086010","GO:BP","membrane depolarization during action potential",16178,18407,"GO:0001508, GO:0051899"
"3764","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0043507","GO:BP","positive regulation of JUN kinase activity",16178,11100,"GO:0043406, GO:0043506"
"3765","down",FALSE,0.789994457898638,27,554,1,0.00180505415162455,0.037037037037037,"GO:0070199","GO:BP","establishment of protein localization to chromosome",16178,16476,"GO:0034502, GO:0072594"
"3766","down",FALSE,0.789994457898638,91,554,3,0.00541516245487365,0.032967032967033,"GO:0050864","GO:BP","regulation of B cell activation",16178,13747,"GO:0042113, GO:0051249"
"6281","down",FALSE,0.791170131300997,42,366,3,0.00819672131147541,0.0714285714285714,"WP:WP4148","WP","Splicing factor NOVA regulated synaptic proteins",8286,343,"WP:000000"
"3767","down",FALSE,0.791309308383761,185,554,6,0.0108303249097473,0.0324324324324324,"GO:0060047","GO:BP","heart contraction",16178,14775,"GO:0003015, GO:0008015"
"5928","down",FALSE,0.793056243346455,27,451,1,0.00221729490022173,0.037037037037037,"REAC:R-HSA-5693554","REAC","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)",10842,2011,"REAC:R-HSA-5693537"
"5929","down",FALSE,0.793056243346455,27,451,1,0.00221729490022173,0.037037037037037,"REAC:R-HSA-380994","REAC","ATF4 activates genes in response to endoplasmic reticulum  stress",10842,32,"REAC:R-HSA-381042"
"5930","down",FALSE,0.793056243346455,27,451,1,0.00221729490022173,0.037037037037037,"REAC:R-HSA-5218920","REAC","VEGFR2 mediated vascular permeability",10842,2558,"REAC:R-HSA-4420097"
"5931","down",FALSE,0.793056243346455,27,451,1,0.00221729490022173,0.037037037037037,"REAC:R-HSA-1482788","REAC","Acyl chain remodelling of PC",10842,109,"REAC:R-HSA-1483206"
"3768","down",FALSE,0.793985411434186,60,554,2,0.0036101083032491,0.0333333333333333,"GO:0071677","GO:BP","positive regulation of mononuclear cell migration",16178,17352,"GO:0002687, GO:0071674, GO:0071675"
"3769","down",FALSE,0.793985411434186,60,554,2,0.0036101083032491,0.0333333333333333,"GO:0006414","GO:BP","translational elongation",16178,2196,"GO:0006412, GO:0009059"
"3770","down",FALSE,0.793985411434186,60,554,2,0.0036101083032491,0.0333333333333333,"GO:0002526","GO:BP","acute inflammatory response",16178,1055,"GO:0006954"
"3771","down",FALSE,0.793985411434186,60,554,2,0.0036101083032491,0.0333333333333333,"GO:0006360","GO:BP","transcription by RNA polymerase I",16178,2159,"GO:0006351"
"3772","down",FALSE,0.794028829343845,92,554,3,0.00541516245487365,0.0326086956521739,"GO:0032612","GO:BP","interleukin-1 production",16178,7936,"GO:0001816"
"3773","down",FALSE,0.794028829343845,92,554,3,0.00541516245487365,0.0326086956521739,"GO:0032652","GO:BP","regulation of interleukin-1 production",16178,7975,"GO:0001817, GO:0032612"
"3774","down",FALSE,0.794028829343845,92,554,3,0.00541516245487365,0.0326086956521739,"GO:0010586","GO:BP","miRNA metabolic process",16178,4284,"GO:0034660"
"3775","down",FALSE,0.794028829343845,92,554,3,0.00541516245487365,0.0326086956521739,"GO:0009308","GO:BP","amine metabolic process",16178,3491,"GO:1901564"
"3778","down",FALSE,0.795657777854198,155,554,5,0.00902527075812274,0.032258064516129,"GO:0002285","GO:BP","lymphocyte activation involved in immune response",16178,824,"GO:0002366, GO:0046649"
"3779","down",FALSE,0.795657777854198,400,554,13,0.0234657039711191,0.0325,"GO:0060322","GO:BP","head development",16178,15000,"GO:0048856"
"3780","down",FALSE,0.796233227886961,217,554,7,0.0126353790613718,0.032258064516129,"GO:0002263","GO:BP","cell activation involved in immune response",16178,802,"GO:0001775, GO:0002252, GO:0006955"
"3782","down",FALSE,0.796856908030104,124,554,4,0.0072202166064982,0.032258064516129,"GO:0050807","GO:BP","regulation of synapse organization",16178,13702,"GO:0050803, GO:0050808, GO:0051128"
"6282","down",FALSE,0.796996548480346,24,366,2,0.00546448087431694,0.0833333333333333,"WP:WP5276","WP","Estrogen metabolism",8286,725,"WP:000000"
"6283","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP3655","WP","Hypothetical craniofacial development pathway",8286,248,"WP:000000"
"6284","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP4519","WP","Cerebral organic acidurias including diseases",8286,439,"WP:000000"
"6285","down",FALSE,0.799045609924276,25,366,2,0.00546448087431694,0.08,"WP:WP3668","WP","Hypothesized pathways in pathogenesis of cardiovascular disease",8286,255,"WP:000000"
"6286","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP3300","WP","Dual hijack model of Vif in HIV infection",8286,206,"WP:000000"
"6287","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP4191","WP","Caloric restriction and aging",8286,356,"WP:000000"
"6288","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP4688","WP","Serine metabolism",8286,492,"WP:000000"
"6289","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP4860","WP","Hijack of ubiquitination by SARS CoV 2",8286,545,"WP:000000"
"6290","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP2276","WP","Glial cell differentiation",8286,88,"WP:000000"
"6291","down",FALSE,0.799045609924276,62,366,4,0.0109289617486339,0.0645161290322581,"WP:WP5180","WP","DYRK1A involvement regarding cell proliferation in brain development",8286,683,"WP:000000"
"6292","down",FALSE,0.799045609924276,8,366,1,0.00273224043715847,0.125,"WP:WP4920","WP","Mitochondrial complex II assembly",8286,571,"WP:000000"
"3783","down",FALSE,0.799401668048945,61,554,2,0.0036101083032491,0.0327868852459016,"GO:0046847","GO:BP","filopodium assembly",16178,12809,"GO:0120031"
"3784","down",FALSE,0.799401668048945,61,554,2,0.0036101083032491,0.0327868852459016,"GO:0141061","GO:BP","disruption of cell in another organism",16178,20563,"GO:0141060"
"3785","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0034331","GO:BP","cell junction maintenance",16178,8864,"GO:0034330, GO:0043954"
"3786","down",FALSE,0.799401668048945,93,554,3,0.00541516245487365,0.032258064516129,"GO:0002821","GO:BP","positive regulation of adaptive immune response",16178,1338,"GO:0002250, GO:0002819, GO:0050778"
"3787","down",FALSE,0.799401668048945,61,554,2,0.0036101083032491,0.0327868852459016,"GO:0031640","GO:BP","killing of cells of another organism",16178,7512,"GO:0001906, GO:0141061"
"3788","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0006359","GO:BP","regulation of transcription by RNA polymerase III",16178,2158,"GO:0006355, GO:0006383"
"3789","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0000462","GO:BP","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",16178,154,"GO:0030490"
"3790","down",FALSE,0.799401668048945,156,554,5,0.00902527075812274,0.032051282051282,"GO:1903008","GO:BP","organelle disassembly",16178,23264,"GO:0006996, GO:0022411"
"3791","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:2000273","GO:BP","positive regulation of signaling receptor activity",16178,26280,"GO:0010469, GO:0044093"
"3792","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0030857","GO:BP","negative regulation of epithelial cell differentiation",16178,7177,"GO:0030855, GO:0030856, GO:0045596"
"3793","down",FALSE,0.799401668048945,61,554,2,0.0036101083032491,0.0327868852459016,"GO:0015807","GO:BP","L-amino acid transport",16178,4980,"GO:0006865"
"3794","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0034063","GO:BP","stress granule assembly",16178,8673,"GO:0140694"
"3795","down",FALSE,0.799401668048945,249,554,8,0.0144404332129964,0.0321285140562249,"GO:0042692","GO:BP","muscle cell differentiation",16178,10651,"GO:0030154, GO:0061061"
"3796","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0090140","GO:BP","regulation of mitochondrial fission",16178,18581,"GO:0000266, GO:0010821, GO:0022603"
"3797","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0070633","GO:BP","transepithelial transport",16178,16718,"GO:0006810"
"3798","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0045948","GO:BP","positive regulation of translational initiation",16178,12138,"GO:0006413, GO:0006446, GO:0045727"
"3799","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:0030224","GO:BP","monocyte differentiation",16178,6969,"GO:0002573, GO:1903131"
"3800","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:2000406","GO:BP","positive regulation of T cell migration",16178,26405,"GO:0072678, GO:2000403, GO:2000404"
"3801","down",FALSE,0.799401668048945,61,554,2,0.0036101083032491,0.0327868852459016,"GO:0097061","GO:BP","dendritic spine organization",16178,19003,"GO:0099173, GO:0106027"
"3803","down",FALSE,0.799401668048945,28,554,1,0.00180505415162455,0.0357142857142857,"GO:1901798","GO:BP","positive regulation of signal transduction by p53 class mediator",16178,22276,"GO:0072331, GO:1901796, GO:1902533"
"5932","down",FALSE,0.800696105777249,112,451,4,0.00886917960088692,0.0357142857142857,"REAC:R-HSA-166058","REAC","MyD88:MAL(TIRAP) cascade initiated on plasma membrane",10842,1454,"REAC:R-HSA-166016, REAC:R-HSA-168179, REAC:R-HSA-168188"
"5933","down",FALSE,0.800696105777249,112,451,4,0.00886917960088692,0.0357142857142857,"REAC:R-HSA-168188","REAC","Toll Like Receptor TLR6:TLR2 Cascade",10842,2447,"REAC:R-HSA-181438"
"3805","down",FALSE,0.801260882412723,372,554,12,0.0216606498194946,0.032258064516129,"GO:0043410","GO:BP","positive regulation of MAPK cascade",16178,11033,"GO:0000165, GO:0043408, GO:1902533"
"3806","down",FALSE,0.804282753277783,157,554,5,0.00902527075812274,0.0318471337579618,"GO:0031929","GO:BP","TOR signaling",16178,7551,"GO:0035556"
"3807","down",FALSE,0.804282753277783,157,554,5,0.00902527075812274,0.0318471337579618,"GO:0033673","GO:BP","negative regulation of kinase activity",16178,8628,"GO:0042326, GO:0043549, GO:0051348"
"3808","down",FALSE,0.80578730760921,94,554,3,0.00541516245487365,0.0319148936170213,"GO:0006493","GO:BP","protein O-linked glycosylation",16178,2250,"GO:0006486"
"3809","down",FALSE,0.807472846913923,62,554,2,0.0036101083032491,0.032258064516129,"GO:0033143","GO:BP","regulation of intracellular steroid hormone receptor signaling pathway",16178,8337,"GO:0009966, GO:0030518"
